date,open,high,low,close,adj_close,volume
2020-03-31,57.3650016784668,58.765499114990234,56.90700149536133,58.140499114990234,57.70768737792969,49728000
2020-04-01,56.099998474121094,56.484500885009766,54.872501373291016,55.28099822998047,54.86946487426758,46884000
2020-04-02,54.91299819946289,56.34299850463867,54.81999969482422,56.04199981689453,55.62480545043945,39298000
2020-04-03,55.950748443603516,56.176998138427734,53.990501403808594,54.89400100708008,54.4853515625,46268000
2020-04-06,56.900001525878906,59.733001708984375,56.547000885009766,59.34600067138672,58.90421676635742,53294000
2020-04-07,61.04999923706055,61.25,59.11149978637695,59.32550048828125,58.88386154174805,47746000
2020-04-08,60.32500076293945,60.95349884033203,59.40800094604492,60.513999938964844,60.06351852416992,39502000
2020-04-09,61.20399856567383,61.278499603271484,59.83675003051758,60.5724983215332,60.12157440185547,43508000
2020-04-13,60.45899963378906,61.0255012512207,59.37990188598633,60.87799835205078,60.424800872802734,34796000
2020-04-14,62.25450134277344,64.10350036621094,61.846500396728516,63.46149826049805,62.98906326293945,49408000
2020-04-15,62.28049850463867,64.02300262451172,62.02000045776367,63.12350082397461,62.653587341308594,33434000
2020-04-16,63.70500183105469,63.95000076293945,62.13100051879883,63.173500061035156,62.70321273803711,50362000
2020-04-17,64.24250030517578,64.72149658203125,63.561500549316406,64.1624984741211,63.684852600097656,38980000
2020-04-20,63.54999923706055,64.08000183105469,63.06850051879883,63.330501556396484,62.859046936035156,33910000
2020-04-21,62.349998474121094,62.7135009765625,60.48550033569336,60.81700134277344,60.364261627197266,43060000
2020-04-22,62.277000427246094,64.28064727783203,62.099998474121094,63.160499572753906,62.6903076171875,41848000
2020-04-23,63.57749938964844,64.66549682617188,63.28350067138672,63.81549835205078,63.34043502807617,31324000
2020-04-24,63.05849838256836,64.0199966430664,62.47249984741211,63.96549987792969,63.489315032958984,32792000
2020-04-27,64.80000305175781,64.80750274658203,63.45000076293945,63.79399871826172,63.319095611572266,32012000
2020-04-28,64.39649963378906,64.40249633789062,61.61000061035156,61.68349838256836,61.22430419921875,59026000
2020-04-29,67.072998046875,67.99949645996094,66.26699829101562,67.0739974975586,66.57466888427734,75872000
2020-04-30,66.24400329589844,67.64099884033203,66.12449645996094,67.43299865722656,66.9310073852539,53378000
2020-05-01,66.42500305175781,67.60350036621094,65.55000305175781,66.03050231933594,65.5389404296875,41450000
2020-05-04,65.4114990234375,66.38300323486328,64.94999694824219,66.33999633789062,65.84613800048828,30080000
2020-05-05,66.89600372314453,68.6969985961914,66.87300109863281,67.55549621582031,67.0525894165039,33030000
2020-05-06,68.08450317382812,68.55599975585938,67.364501953125,67.36499786376953,66.8635025024414,24308000
2020-05-07,68.2969970703125,68.87999725341797,67.76349639892578,68.62799835205078,68.11711120605469,27952000
2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,68.90172576904297,27738000
2020-05-11,68.91400146484375,70.82649993896484,68.85759735107422,70.16300201416016,69.64068603515625,28242000
2020-05-12,70.35600280761719,70.75,68.7385025024414,68.78700256347656,68.2749252319336,27812000
2020-05-13,68.85250091552734,69.27410125732422,66.41999816894531,67.46649932861328,66.9642562866211,36252000
2020-05-14,66.7509994506836,67.87100219726562,66.19550323486328,67.80650329589844,67.3017349243164,32062000
2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.14836883544922,34154000
2020-05-18,68.0875015258789,69.61624908447266,67.7125015258789,69.1969985961914,68.68186950683594,36448000
2020-05-19,69.349853515625,69.5999984741211,68.67424774169922,68.67424774169922,68.16301727294922,25612000
2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,69.8124008178711,33108000
2020-05-21,70.4000015258789,70.77449798583984,69.67250061035156,70.13999938964844,69.61785888671875,27700000
2020-05-22,69.83550262451172,70.63800048828125,69.59149932861328,70.52100372314453,69.99601745605469,26188000
2020-05-26,71.8635025024414,72.05000305175781,70.60649871826172,70.85099792480469,70.32355499267578,41212000
2020-05-27,70.86250305175781,71.08699798583984,69.56449890136719,70.89199829101562,70.3642578125,33716000
2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.30917358398438,33844000
2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,70.91412353515625,36418000
2020-06-01,70.91950225830078,71.89800262451172,70.9000015258789,71.59100341796875,71.05805206298828,24342000
2020-06-02,71.52749633789062,71.98049926757812,70.94149780273438,71.96099853515625,71.42529296875,25562000
2020-06-03,71.91500091552734,72.32759857177734,71.48885345458984,71.81900024414062,71.28435516357422,25124000
2020-06-04,71.5199966430664,71.947998046875,70.23650360107422,70.60900115966797,70.08336639404297,29686000
2020-06-05,70.65850067138672,72.25250244140625,70.30000305175781,71.91950225830078,71.38411712646484,34698000
2020-06-08,71.11699676513672,72.39949798583984,71.11699676513672,72.33049774169922,71.79204559326172,28084000
2020-06-09,72.26799774169922,73.4000015258789,72.1604995727539,72.80799865722656,72.26599884033203,28184000
2020-06-10,72.97699737548828,73.71295166015625,72.8134994506836,73.2925033569336,72.74689483642578,30504000
2020-06-11,72.1240005493164,72.72374725341797,70.0999984741211,70.19200134277344,69.6694564819336,39826000
2020-06-12,71.42449951171875,71.8499984741211,69.3010025024414,70.65899658203125,70.13298797607422,38928000
2020-06-15,69.54000091552734,71.23999786376953,69.39600372314453,70.99250030517578,70.4640121459961,30078000
2020-06-16,72.26100158691406,72.7509994506836,71.29499816894531,72.13600158691406,71.5989990234375,34184000
2020-06-17,72.35800170898438,73.0,71.56900024414062,72.55599975585938,72.01586151123047,30992000
2020-06-18,72.45800018310547,72.57050323486328,71.35050201416016,71.7979965209961,71.26350402832031,31638000
2020-06-19,72.19999694824219,72.38999938964844,71.06749725341797,71.58599853515625,71.05309295654297,63158000
2020-06-22,71.44999694824219,72.63749694824219,71.1604995727539,72.59300231933594,72.05259704589844,30848000
2020-06-23,72.78199768066406,73.79705047607422,72.26200103759766,73.22049713134766,72.6754150390625,28596000
2020-06-24,73.07550048828125,73.77100372314453,71.48750305175781,71.59850311279297,71.06550598144531,35120000
2020-06-25,71.49500274658203,72.1449966430664,71.0,72.06649780273438,71.5300064086914,24610000
2020-06-26,71.56950378417969,71.67250061035156,67.59950256347656,67.99500274658203,67.48883819580078,85354000
2020-06-29,67.90899658203125,69.77999877929688,67.35050201416016,69.74849700927734,69.2292709350586,36204000
2020-06-30,69.52200317382812,70.93250274658203,69.197998046875,70.68049621582031,70.1543197631836,40848000
2020-07-01,70.55500030517578,72.1500015258789,70.49099731445312,71.9020004272461,71.36673736572266,35504000
2020-07-02,72.34700012207031,74.14749908447266,72.32099914550781,73.23500061035156,72.68981170654297,37182000
2020-07-06,74.00299835205078,75.32949829101562,73.64299774169922,74.78500366210938,74.22827911376953,31280000
2020-07-07,74.5,75.83999633789062,74.17749786376953,74.25900268554688,73.7061996459961,29164000
2020-07-08,74.71600341796875,75.29399871826172,74.28150177001953,74.80000305175781,74.2431640625,24994000
2020-07-09,75.32250213623047,76.13600158691406,74.40425109863281,75.54949951171875,74.9870834350586,28466000
2020-07-10,75.30750274658203,77.19149780273438,74.8270034790039,77.08699798583984,76.51314544677734,37126000
2020-07-13,77.5,78.85659790039062,75.26215362548828,75.56700134277344,75.00445556640625,36928000
2020-07-14,74.5155029296875,76.14749908447266,74.17500305175781,76.02899932861328,75.4630126953125,31700000
2020-07-15,76.15650177001953,76.7665023803711,74.9000015258789,75.68199920654297,75.11859893798828,32214000
2020-07-16,75.0,75.93450164794922,74.31549835205078,75.9000015258789,75.33496856689453,30386000
2020-07-17,76.08100128173828,76.1719970703125,74.9209976196289,75.77749633789062,75.21338653564453,29134000
2020-07-20,75.76300048828125,78.5145034790039,75.18000030517578,78.28600311279297,77.70321655273438,31146000
2020-07-21,79.34950256347656,79.34950256347656,77.71399688720703,77.9209976196289,77.34091186523438,24324000
2020-07-22,78.0250015258789,78.5,77.30500030517578,78.42449951171875,77.8406753540039,18640000
2020-07-23,78.34850311279297,78.59349822998047,75.36959838867188,75.78399658203125,75.2198486328125,32552000
2020-07-24,74.94650268554688,75.88179779052734,74.41999816894531,75.59349822998047,75.03075408935547,30880000
2020-07-27,75.77999877929688,77.04850006103516,75.760498046875,76.51000213623047,75.9404296875,24920000
2020-07-28,76.25900268554688,76.3239974975586,74.88300323486328,75.01699829101562,74.45854187011719,34044000
2020-07-29,75.31600189208984,76.5625991821289,75.06649780273438,76.10099792480469,75.53447723388672,22130000
2020-07-30,74.8499984741211,76.89350128173828,74.61100006103516,76.57250213623047,76.00247192382812,33428000
2020-07-31,75.25050354003906,75.44750213623047,72.70149993896484,74.14800262451172,73.59601593017578,68798000
2020-08-03,74.33200073242188,74.52349853515625,73.28199768066406,73.72250366210938,73.17369079589844,46604000
2020-08-04,73.82849884033203,74.27799987792969,72.93250274658203,73.24849700927734,72.70320129394531,38070000
2020-08-05,73.46499633789062,74.12049865722656,73.1729965209961,73.68049621582031,73.13198852539062,39590000
2020-08-06,73.5875015258789,75.11949920654297,73.30000305175781,75.00499725341797,74.44662475585938,39908000
2020-08-07,75.0,75.84224700927734,74.08200073242188,74.72450256347656,74.16822814941406,31556000
2020-08-10,74.35900115966797,75.20375061035156,73.65399932861328,74.80500030517578,74.24813079833984,25786000
2020-08-11,74.62200164794922,75.5,73.9000015258789,74.01599884033203,73.46499633789062,29088000
2020-08-12,74.27899932861328,75.61930084228516,74.26249694824219,75.33100128173828,74.77021026611328,28740000
2020-08-13,75.51699829101562,76.86250305175781,75.40025329589844,75.92250061035156,75.35730743408203,29104000
2020-08-14,75.78299713134766,76.09500122070312,75.14399719238281,75.3864974975586,74.82530212402344,27096000
2020-08-17,75.7334976196289,76.28050231933594,75.39849853515625,75.89900207519531,75.33399200439453,27566000
2020-08-18,76.30899810791016,78.12349700927734,76.18550109863281,77.93000030517578,77.34986877441406,40542000
2020-08-19,77.66549682617188,78.68399810791016,77.19750213623047,77.37650299072266,76.80049133300781,33212000
2020-08-20,77.17250061035156,79.29350280761719,76.91000366210938,79.0875015258789,78.49874877929688,34138000
2020-08-21,78.85150146484375,79.88600158691406,78.40025329589844,79.02100372314453,78.4327392578125,28930000
2020-08-24,79.6989974975586,80.70850372314453,79.02850341796875,79.41000366210938,78.81884765625,28198000
2020-08-25,79.10350036621094,80.58100128173828,79.10350036621094,80.41100311279297,79.8124008178711,44942000
2020-08-26,80.4000015258789,82.96099853515625,80.18000030517578,82.61900329589844,82.00395202636719,79868000
2020-08-27,82.68399810791016,82.75,81.2874984741211,81.71649932861328,81.1081771850586,37232000
2020-08-28,81.67449951171875,82.3584976196289,81.5374984741211,82.22049713134766,81.6084213256836,29980000
2020-08-31,82.39450073242188,82.39824676513672,81.5155029296875,81.70899963378906,81.10073852539062,36468000
2020-09-01,81.83149719238281,83.2864990234375,81.61100006103516,83.0354995727539,82.41736602783203,36506000
2020-09-02,83.68875122070312,86.65899658203125,83.31649780273438,86.41400146484375,85.77070617675781,50224000
2020-09-03,85.48570251464844,85.48570251464844,80.75299835205078,82.09200286865234,81.48088073730469,62156000
2020-09-04,81.21299743652344,82.25550079345703,77.38065338134766,79.552001953125,78.95978546142578,52172000
2020-09-08,76.67549896240234,78.19325256347656,76.40049743652344,76.61949920654297,76.04911804199219,52218000
2020-09-09,77.87650299072266,78.44999694824219,76.80255126953125,77.8479995727539,77.26847839355469,35494000
2020-09-10,78.03199768066406,79.20404815673828,76.29025268554688,76.60099792480469,76.03075408935547,32372000
2020-09-11,76.80000305175781,78.76000213623047,74.86799621582031,76.03600311279297,75.46996307373047,31942000
2020-09-14,76.95024871826172,78.19999694824219,75.78700256347656,75.96399688720703,75.39849853515625,33932000
2020-09-15,76.80000305175781,77.97850036621094,76.59175109863281,77.0719985961914,76.49824523925781,26622000
2020-09-16,77.7770004272461,78.0999984741211,75.99099731445312,76.04499816894531,75.47889709472656,26234000
2020-09-17,74.80000305175781,75.41490173339844,73.5,74.77649688720703,74.21984100341797,37596000
2020-09-18,74.90049743652344,75.150146484375,71.85649871826172,72.99949645996094,72.4560546875,62078000
2020-09-21,72.00299835205078,72.41799926757812,70.32749938964844,71.55799865722656,71.02529907226562,57776000
2020-09-22,72.50450134277344,73.47599792480469,71.72650146484375,73.27300262451172,72.7275390625,31664000
2020-09-23,72.93900299072266,73.0479965209961,70.38500213623047,70.760498046875,70.23373413085938,33148000
2020-09-24,70.55149841308594,72.1854476928711,70.49250030517578,71.41449737548828,70.88286590576172,29004000
2020-09-25,71.63150024414062,72.5,70.66699981689453,72.24800109863281,71.71016693115234,26460000
2020-09-28,73.71050262451172,73.83999633789062,72.46504974365234,73.22599792480469,72.68087768554688,40158000
2020-09-29,73.51950073242188,73.8331527709961,72.94024658203125,73.46649932861328,72.91959381103516,19564000
2020-09-30,73.33999633789062,74.48750305175781,72.99400329589844,73.4800033569336,72.93299102783203,34032000
2020-10-01,74.2135009765625,74.9520034790039,73.96050262451172,74.50450134277344,73.94986724853516,35590000
2020-10-02,73.10150146484375,74.16000366210938,72.5459976196289,72.9209976196289,72.3781509399414,25682000
2020-10-05,73.31050109863281,74.4104995727539,73.2135009765625,74.3010025024414,73.74787139892578,22266000
2020-10-06,73.77899932861328,74.33799743652344,72.42949676513672,72.6719970703125,72.1310043334961,24908000
2020-10-07,73.2145004272461,73.447998046875,71.80000305175781,73.0145034790039,72.47095489501953,34924000
2020-10-08,73.25450134277344,74.5,73.25450134277344,74.29650115966797,73.74341583251953,23756000
2020-10-09,74.73500061035156,75.82599639892578,74.47250366210938,75.76100158691406,75.197021484375,28706000
2020-10-12,77.1500015258789,79.69300079345703,76.62850189208984,78.4574966430664,77.87342834472656,49652000
2020-10-13,79.1865005493164,79.5,78.16000366210938,78.58399963378906,77.9990005493164,32020000
2020-10-14,78.92949676513672,79.38420104980469,77.52649688720703,78.40399932861328,77.82032775878906,38586000
2020-10-15,77.35749816894531,78.7552490234375,77.25150299072266,77.95649719238281,77.37615966796875,30800000
2020-10-16,78.2925033569336,79.05650329589844,78.1500015258789,78.65049743652344,78.06500244140625,28694000
2020-10-19,79.02300262451172,79.40750122070312,76.4000015258789,76.73049926757812,76.15929412841797,32142000
2020-10-20,76.35250091552734,78.875,76.28350067138672,77.79650115966797,77.21736145019531,44834000
2020-10-21,78.66649627685547,80.9365005493164,78.58149719238281,79.66549682617188,79.07244110107422,51366000
2020-10-22,79.65249633789062,81.09950256347656,79.25,80.7665023803711,80.16525268554688,28672000
2020-10-23,81.30349731445312,82.11799621582031,81.02549743652344,82.05000305175781,81.43919372558594,27516000
2020-10-26,81.25050354003906,81.91200256347656,78.82499694824219,79.52249908447266,78.93050384521484,37066000
2020-10-27,79.78350067138672,80.34224700927734,79.13899993896484,80.21299743652344,79.6158676147461,24580000
2020-10-28,77.98699951171875,78.06749725341797,75.73100280761719,75.83100128173828,75.2665023803711,36680000
2020-10-29,76.11799621582031,79.68550109863281,76.11199951171875,78.36199951171875,77.77865600585938,40062000
2020-10-30,83.60549926757812,84.3499984741211,80.2229995727539,81.05049896240234,80.4471206665039,86582000
2020-11-02,81.40799713134766,83.03849792480469,80.80149841308594,81.30149841308594,80.6962661743164,50708000
2020-11-03,81.58899688720703,83.08499908447266,80.83100128173828,82.510498046875,81.89627075195312,33234000
2020-11-04,85.51399993896484,88.56825256347656,85.30149841308594,87.45649719238281,86.8054428100586,71418000
2020-11-05,89.05000305175781,89.68199920654297,87.52549743652344,88.16850280761719,87.51216125488281,41316000
2020-11-06,87.69750213623047,88.62149810791016,87.01750183105469,88.0875015258789,87.43174743652344,33218000
2020-11-09,89.54499816894531,90.90299987792969,88.0009994506836,88.1500015258789,87.4937744140625,45366000
2020-11-10,86.55449676513672,88.1500015258789,85.86499786376953,87.01950073242188,86.3717041015625,52722000
2020-11-11,87.5,88.21099853515625,87.36824798583984,87.635498046875,86.98310852050781,25280000
2020-11-12,87.38150024414062,88.41349792480469,87.27999877929688,87.49199676513672,86.8406753540039,24950000
2020-11-13,87.88150024414062,89.052001953125,87.22750091552734,88.85099792480469,88.18955993652344,29998000
2020-11-16,88.58499908447266,89.95349884033203,88.3844985961914,89.06900024414062,88.40593719482422,24936000
2020-11-17,88.84700012207031,89.25,88.3499984741211,88.50749969482422,87.84861755371094,22942000
2020-11-18,88.2614974975586,88.67350006103516,87.30699920654297,87.33899688720703,86.68880462646484,23470000
2020-11-19,86.91899871826172,88.47949981689453,86.85025024414062,88.19599914550781,87.5394287109375,24998000
2020-11-20,88.260498046875,88.69999694824219,87.09300231933594,87.1094970703125,86.46102905273438,46270000
2020-11-23,87.4800033569336,87.69499969482422,85.88600158691406,86.74299621582031,86.09725952148438,43232000
2020-11-24,86.5250015258789,88.58000183105469,86.3844985961914,88.44400024414062,87.78559875488281,31560000
2020-11-25,88.64450073242188,88.927001953125,87.8270034790039,88.57150268554688,87.91214752197266,20916000
2020-11-27,88.65450286865234,90.19999694824219,88.62200164794922,89.65950012207031,88.99205017089844,17698000
2020-11-30,89.05919647216797,89.40325164794922,87.75,88.03700256347656,87.38162231445312,36476000
2020-12-01,88.71849822998047,91.24150085449219,88.46849822998047,89.90499877929688,89.23570251464844,34738000
2020-12-02,89.90499877929688,91.78250122070312,89.47364807128906,91.39749908447266,90.71710968017578,24440000
2020-12-03,91.20050048828125,92.36000061035156,91.13249969482422,91.3385009765625,90.6585464477539,24546000
2020-12-04,91.22599792480469,91.65799713134766,90.84950256347656,91.39949798583984,90.7190933227539,27564000
2020-12-07,90.94999694824219,91.61849975585938,90.28900146484375,90.9739990234375,90.29676818847656,26418000
2020-12-08,90.50499725341797,91.09500122070312,89.81024932861328,90.92749786376953,90.25060272216797,21926000
2020-12-09,90.60050201416016,91.7135009765625,88.3905029296875,89.20649719238281,88.54241180419922,30152000
2020-12-10,88.48999786376953,89.06549835205078,87.01599884033203,88.7665023803711,88.10569763183594,27256000
2020-12-11,88.15299987792969,89.22250366210938,88.0,89.0885009765625,88.42530059814453,24414000
2020-12-14,88.75,89.86949920654297,87.86074829101562,88.00299835205078,87.34786987304688,32004000
2020-12-15,88.22100067138672,88.57099914550781,87.49749755859375,88.38849639892578,87.73050689697266,29646000
2020-12-16,88.64399719238281,88.6500015258789,87.80400085449219,88.1500015258789,87.4937744140625,30270000
2020-12-17,88.42549896240234,88.58920288085938,86.93299865722656,87.3949966430664,86.7444076538086,32494000
2020-12-18,87.70899963378906,87.75550079345703,86.01100158691406,86.55049896240234,85.90618896484375,80328000
2020-12-21,85.67549896240234,87.0425033569336,84.94999694824219,86.96849822998047,86.3210678100586,36568000
2020-12-22,86.72149658203125,86.87024688720703,85.62875366210938,86.17500305175781,85.53348541259766,18734000
2020-12-23,86.40550231933594,87.39949798583984,86.25199890136719,86.61900329589844,85.97417449951172,20676000
2020-12-24,86.75,87.30000305175781,86.45549774169922,86.94249725341797,86.29525756835938,6936000
2020-12-28,87.58174896240234,89.5363998413086,87.3167495727539,88.80449676513672,88.1434097290039,27860000
2020-12-29,89.3895034790039,89.62200164794922,87.80449676513672,87.93599700927734,87.2813720703125,25988000
2020-12-30,88.10050201416016,88.25475311279297,86.27999877929688,86.97599792480469,86.32850646972656,26122000
2020-12-31,86.77100372314453,87.94650268554688,86.77100372314453,87.59400177001953,86.94194030761719,20238000
2021-01-04,87.87699890136719,88.03250122070312,85.39250183105469,86.41200256347656,85.76873016357422,38038000
2021-01-05,86.25,87.38349914550781,85.90074920654297,87.0459976196289,86.39799499511719,22906000
2021-01-06,85.13150024414062,87.4000015258789,84.94999694824219,86.7645034790039,86.11860656738281,52042000
2021-01-07,87.00299835205078,89.41999816894531,86.85250091552734,89.36250305175781,88.697265625,45300000
2021-01-08,89.39900207519531,90.49199676513672,88.67675018310547,90.3604965209961,89.68782043457031,41012000
2021-01-11,89.30349731445312,89.71575164794922,88.0260009765625,88.33599853515625,87.67839050292969,24194000
2021-01-12,87.69599914550781,88.9020004272461,86.2655029296875,87.32749938964844,86.67739868164062,27140000
2021-01-13,86.92900085449219,88.25174713134766,86.90049743652344,87.72000122070312,87.06698608398438,21882000
2021-01-14,87.68099975585938,88.75050354003906,86.66999816894531,87.00900268554688,86.36127471923828,23590000
2021-01-15,86.90950012207031,87.80000305175781,86.07749938964844,86.80950164794922,86.16326904296875,26844000
2021-01-19,87.61250305175781,90.46375274658203,87.072998046875,89.54299926757812,88.87641143798828,34692000
2021-01-20,91.572998046875,95.18550109863281,91.27649688720703,94.34500122070312,93.64266967773438,49806000
2021-01-21,94.9000015258789,96.74299621582031,94.35549926757812,94.5625,93.85855102539062,41278000
2021-01-22,94.78399658203125,95.54750061035156,94.08799743652344,95.05249786376953,94.34490203857422,25442000
2021-01-25,96.03350067138672,96.47899627685547,93.37650299072266,94.97000122070312,94.26301574707031,38546000
2021-01-26,94.44200134277344,96.25,94.21224975585938,95.86199951171875,95.14836883544922,26262000
2021-01-27,94.12650299072266,94.5,90.44999694824219,91.53949737548828,90.8580551147461,54966000
2021-01-28,92.1969985961914,94.94149780273438,92.13200378417969,93.15550231933594,92.46202087402344,35462000
2021-01-29,92.30850219726562,92.86399841308594,90.51000213623047,91.78700256347656,91.10371398925781,32252000
2021-02-01,92.67849731445312,96.11959838867188,92.54650115966797,95.06749725341797,94.35979461669922,32044000
2021-02-02,96.12799835205078,97.78800201416016,95.72450256347656,96.37550354003906,95.6580581665039,45474000
2021-02-03,103.6500015258789,105.82499694824219,100.91899871826172,103.50350189208984,102.73298645019531,82364000
2021-02-04,103.44450378417969,103.92749786376953,102.12950134277344,103.11849975585938,102.35084533691406,37046000
2021-02-05,103.5,105.12550354003906,102.96649932861328,104.9000015258789,104.11907958984375,30702000
